x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
15.0,-60.000000000000014,0.0,PSM
30.0,-150.0,0.0,PSM
30.0,-135.0,0.0,PSM
30.0,-120.0,0.0,PSM
30.0,-105.0,0.0,PSM
30.0,-90.0,0.0,PSM
30.0,-75.0,0.0,PSM
30.0,-60.000000000000014,0.0,PSM
45.0,-150.0,0.0,PSM
45.0,-135.0,0.0,PSM
45.0,-120.0,0.0,PSM
45.0,-105.0,0.0,PSM
45.0,-90.0,0.0,PSM
45.0,-75.0,0.0,PSM
45.0,-60.000000000000014,0.0,PSM
60.0,-150.0,0.0,PSM
60.0,-135.0,0.0,PSM
60.0,-120.0,0.0,PSM
60.0,-105.0,0.0,PSM
60.0,-90.0,0.0,PSM
60.0,-75.0,0.0,PSM
60.0,-60.000000000000014,0.0,PSM
75.0,-150.0,0.0,PSM
75.0,-135.0,0.0,PSM
75.0,-120.0,0.0,PSM
75.0,-105.0,0.0,PSM
75.0,-90.0,0.0,PSM
75.0,-75.0,0.0,PSM
75.0,-60.000000000000014,0.0,PSM
75.0,-45.0,0.0,PSM
75.0,-30.0,0.0,PSM
75.0,-15.0,0.0,PSM
75.0,0.0,0.0,PSM
75.0,15.0,0.0,PSM
75.0,30.0,0.0,PSM
75.0,45.0,0.0,PSM
75.0,59.99999999999997,0.0,PSM
75.0,75.0,0.0,PSM
75.0,90.0,0.0,PSM
75.0,105.0,0.0,PSM
75.0,120.0,0.0,PSM
75.0,135.0,0.0,PSM
90.0,-150.0,0.0,PSM
90.0,-135.0,0.0,PSM
90.0,-120.0,0.0,PSM
90.0,-105.0,0.0,PSM
90.0,-90.0,0.0,PSM
90.0,-75.0,0.0,PSM
90.0,-60.000000000000014,0.0,PSM
90.0,-45.0,0.0,PSM
90.0,-30.0,0.0,PSM
90.0,-15.0,0.0,PSM
90.0,0.0,0.0,PSM
90.0,15.0,0.0,PSM
90.0,30.0,0.0,PSM
90.0,45.0,0.0,PSM
90.0,59.99999999999997,0.0,PSM
90.0,75.0,0.0,PSM
90.0,90.0,0.0,PSM
90.0,105.0,0.0,PSM
90.0,120.0,0.0,PSM
90.0,135.0,0.0,PSM
105.0,-135.0,0.0,PSM
